Rating,Review
3,you can cut the movie to 3 parts first part building the story upthat is done really wellsecond part showing the main issue or better to say the villain behind it all eh could have been done betterthird part solving the main issue or problem poorly done through movie the start is really good and the end is like why warner bros is even tryingjust like other movies like warnerbros justice league or first wonder woman movieoverall it was fun to watch
3,action scenes where a bit confusing and as for the green tint i understand the reason why its gone because of the end of the 3rd movie but i couldnt keep my mind of it its should be there to symbolise being in the matrix whether it be new or old
3,i feel like i watched a full length tribute to the trilogy there is nothing fresh and new if it wasnt for my interest in keanu and carrie id hate this movie it didnt really add anything to the series it was a middle of the road safe movie that imo was a cash in on the nostalgia of the fan base
2,matrix was a game changer in the movie industry and this has nothing special the cinematic of this lacks too much of everthing you would lokento see from such a great trilogy the amount off bs like trinity being able to fly just because with nothing solid behind it i loved the trilogy for me one of the best fantasy and special effects movie of its era this should had been something else its just not made by with a similar quality director or team as good outstanding movies just a money maker compare the goals of galaxy wars the first 3 good had a great impact and the last 3 had a great distinction of graphics matrix this isnt it
2,well ok its not going to be a 5 star but i think new and younger audiences will enjoy it however the more mature thinking movie goer who has seen the 1st one its never going to compete as other reviewers have mentioned its lost that avantgarde cinematography with single frame sequences the awe and wonderment and kinda follows a lot of the marvel comic movie style most of all what i feel its lost is the neotrinity chemistry acting is like a daytime soap romance and the last scene resembled america lampoon skit as they both let out an awkward chucklelaugh
2,i went into this with very low expectations and they certainly delivered a movie worthy of a low review this movie lacked any of the feel of the matrix movies no sense of urgency no nothing bad script writing with massive plot holes in it horrible fight scenes no really horrible fight scenes it was actually comical when you think about previous movies the messages all the messages they couldve just filmed someone holding big cue cards for us to read off of they really went out of their way on that no agent smith heckthey shouldve removed neo and what little of trinity we get to see im trying to figure out why they even bothered making it but i guess all hollywood can do is sequels prequels and just out right remaking the whole movie to fit todays timesdont waste your time or money on this
2,i waited 18 yrs for that what a let down if i wanted to watch mediocre fight scenes and a frustratingly confusing storyline i could have stayed home and watch regular cable tv i dont understand why they would take the best and most exhilarating parts that the matrix is known for and exclude them from this movie i kept thinking any minute now something good is going to happen and ill get those feelings of excitement and chills i used to get while watching the matrix but as the minutes agonizingly ticked by it was clear whoever wrote this movie had no intentions of pleasing matrix fans and only wanted to bore them to death i probably saw the original matrix movies in the theater 10 times i should have walked out of this movie i was so non entertained who signed off on this they should be fired
2,really not that great cheap laughs in a film they didnt belong in used to lighted the mood when it shouldnt have been light its vibe was an elaborate romance fan fiction that bastardized the underlying themes and conceptualization of the original film it was clunky felt washed up and served no purpose the matrix gained its status due to its philosophical undertones and well executed action scenes this movie failed to uphold the initial vision and was lackluster kn both those fronts i didnt go to the matrix for some laughs i went to get mind fed
2,i was so hopeful that the long awaited 4th instalment of the matrix series would be great i was sadly disappointed to me it was a wasted opportunity to really bring the story full circle and cement the franchise after two disappointing movies i wont ruin the movie for anyone who is yet to see it with any spoilers all i want to say is that there was so much potential to make a great chapterend to a truly magnificent franchise starting with one of my all time favourites the matrix
2,definitely nostalgia bate the first half was not needed and slow no real build up to the action second half the matrix franchise was revolutionary it it use of inventive camera action scenes and unusual character traits during fight scenes this was like a pg13 matrix game all the scenes play out mechanically and the characters are mild npcs monster uber mistake of not having lawrence fishbourne as a major player in the story we didnt need to wait 12 years for this
2,being a big fan of the matrix movies had high expectation i would call it rather disappointing possibly because i saw it expecting something out of the ordinary post 2 and half hours i seriously cant even think of a memorable scene in the movie except for deja vu it was the same repeat with different set of actors other than keanu and carrie ann moss i think they really tried hard to give life to this new movie and at the end of the movie i felt it was soulless so if the first movie was the best this i would recon would be the worst of the four
2,this movie was really good for the first half but failed to capture the essence of the matrix it lacked any cohesive plot and was really grasping at straws towards the end and if you were hoping for badass fight scenes you will be sadly disappointed but instead you will get what looks and feels like a group of matrix fanboys got together and decided to make a low budget matrix film and one dude got uncle keanu reeves to help out they completely neutered neo only reason im giving it 2 star is because the first half crushed the feeling of being stuck in the matrix but being told youre crazy
2,the matrix redone without any style or beauty a hodgepodge of unmemorable music bad lighting quick cutting sloppy fight choreography mixed with shaky camera and flavorless gun fights the cgi was on par with the originals from nearly two decades ago is that a good thing its one of the highlights of matrix resurrections sadly constant flashbacks to scenes from the original movie look cheesy it just screams this film cant stand on its own its great to have some of the original cast together again too bad the film didnt do them any justice thoroughly too long winded the story isnt good enough to carry the film the kind of length were forced to endure in the end it looks like a madefortv movie not a 190 million dollar film not recommended
1,ive been waiting 20 years for this i have imagined this moment for a long time is it real unfortunately it was real
1,abysmal began with a relatively interesting idea of the matrix being a game and a few knowing quips about remaking the same product before descending into an incomprehensible farce which resembled one of those dreadful pop videos which try to integrate scenes from a movie for which the band has recorded the soundtrack these scenes from the original only served to remind me of how far superior it was the rest was references to the original or scenes that resembled the popular scenes from the original only broken up by long explanations which tried to clarify what was going on there was an enthusiastic girl with blue hair who ran around like a latter day scrappy doo trying to enliven an old product for a young audience while a woman from one of the other movies did a terrible impression of an old woman by the finale when people began throwing themselves out of windows i knew how they felt i will always love the original matrix but this was bad really bad
1,wellwhat a major disappointment i was skeptical from the outset when i first saw this advertised but being such a huge fan of the trilogy as in ive watched these films back to back at least 30 times i thought that any new matrix is a good thingwell how wrong i was put aside the awful plot that is riddled with holes and dead ends the characters had zero depth full of cheesy one liners and unnecessary commentary they even managed to turn agent smith arguably one of the most sinister villains in film ever into a joke a jumped up american kid with the voice of a child with the flu and the presence of a small french poodle inside a fake gucci handbag
1,yeaahhhh it really sucked this movie felt like a youtube channel made their own sequel the plot starts out and you think its going to be like the old movies where these events lead to other events and finally some grand and epic finale where it all comes together but instead we have a rehashing of old idea that ultimately lead to one very unexciting scene and then the movie ends it makes no sense to me did they use their whole budget on the cast and special effects if covid is your excuse for making a garbage movie then maybe you should of just waited to make it i aaaaalmost went to the theater to watch this but thank god i didnt im so sick of hollywoods inability to take risks and make original exciting content and instead just try to do what made them money in the past matrix resurrections isnt even a good time on hbo and i found myself on my phone for most of it the people raring this movie anything more than a single star are children who didnt grow up with good movies if you have a brain you wont enjoy this movie
1,the best part of this movie is its callbacks to the previous 3 im disappointed with this movie for a multitude of reasons the first is they nerfed neo based on the plot of course he needs to jog his memory to get back in the swing of things however the writers apparently thought it just wouldnt come to fruition next in every fight scene there was multiple frames where you could clearly see a pause between blows it was rigid and not very well choreographed which is sad because the whole point of a 2021 remake is to explore with todays cgi and special effects neither of which were capitalized on also the entire was trilogy was based on the development and savior principle of the one in this remake they abandoned the very core of the story to make way for a new development overall the acting was good amongst the characters and i dont think they should be remembered by a terrible failure courtesy of the writers directors and cinematographers leaving the movie open for a sequel to the reboot was drastically optimistic ultimately im disappointed and far more impressed with the matrix movies made in the 90s than the cash grab film they composed the actors and fans deserved a lot better
1,i could have waited longer had i known this was gonna be hw end result it felt rushed it was confusing and there was nothing at all groundbreaking or spectacular about this new fourth installment of the matrix franchise the special effects for average at best and the acting could have been aloy better but i think that had to do with them not doing multiple takes for scenes from what keanu reeves expressed in an interview normally after watching a movie i enjoyed id go and watch it a couple more times or to see if i missed anything if i dozed off not this time one and done this movie was terrible and i think one of the biggest sacrifices keanu made for this movie other than just his reputation was that it looked like he shaved and cut his hair for this movie ta boot
1,disappointing they should have just left it this is not the matrix revival that people wanted the first 30 minutes was good before neo wakes up i liked how he was a game developer who thought he was crazy i liked the added lore and what happened after resolutions good cgi but thats about it after when neo wakes up it was a snooze feast with long drawn out dialogue stuff what we heard before in the original trilogy the action was poor too fast shaky cam couldnt tell what was going on the original trilogy the action was perfect i have seen better fight sequences on netflix shows they made the merovingian into a joke character well just like everything in the film they got rid of agents for humans with matrix coding eyes who act like zombies it wasnt made clear how the characters can get out of the matrix without a phone booth both keanu and carrieanne looked tired their story is finished how about new main characters not two dead characters i could go on had some good ideas but poorly executed film is not canon the matrix awakens tech demo is more canon than this garbage
1,ive grown up with 5 uncles and a grandfather that are movie buffs and as a young one i watched some great films with them such as the game the book of eli aliens terminator these movies i grew up watching and knowing were good with great actors of all kinds i was very disappointed less then an hour in morpheus really disappointed me in this role he is the glue to it all besides neo and the actor did not fulfill this role nairobi either it was just so lazily casted and rushed for some reason the graphics and fight scenes in 1999 were better then this 2021 movie smha wrinkle in time had better graphics
1,im writing this as i watch it heres a quote from the movie that sums up my thoughts so far reboots sell i was so excited to watch this ive been a fan of the matrix ever since i watched the first film with my dad the first 5 minutes had tacky action sequences and they had to throw in the liberal rhetoric to boot i will treat this the same way i treat the star wars sequels when i need a good laugh ill turn it on keanu reeves told his fans that hell continue making matrix films as long as they want it so as a fun im telling you to stop do not make another matrix
1,its a movie with keanu about the matrix but im not counting it as part of the family with the 3 matrix films that precede this movie this film is its own separate fantasy theres no dystopian element whatsoever the new characters have this flamboyant cadence and doogie howser is so over the top in this theres a line in it around 20 minutes in to the effect that warner bros is going to make this film with or without keanu and company its in reference to a game within the movie but its a blatant tell about how this movie was going to be produced one way or another its slow its boring its full of ridiculous plot twists that somehow has everything to do with neo and trinity rediscovering each other against all odds i really looked forward to seeing this movie its trailer was amazing but unfortunately it is where this films climax lies i wish i had more thumbs but ive just got the two and the matrix resurrections gets both pointing down
5,this was actually an amazing movie i had been putting it off because of various reviews i had heard with very contradicting opinions however i am so glad i did watch it because it has made its way onto my top 5 marvel movies the action in this movie was incredible the attention to detail was amazing and the characters were so diverse it was good to see all the characters work together as a family dynamic this movie was emotional fun and action packed i would recommend this movie to anyone whether its a marvel fan or someone who is new to marvel you dont need much background marvel knowledge and harrys midcredit scene was sooo good i really do hope there is an eternals 2 because i feel like there is so much more to explore
5,this is one of marvels best movies in my opinion the cast characters director cinematography plot everything was beautifully done and came together well i never felt like the movie was slow or lagged and thought the plot progressed at a good pace there was just enough background story to establish characterization and time for the audience to build attachments to the characters the history and diversity of the characters was incredible and well done the actors did great and the wonderful director did fantastic pulling this compelling story together i usually favor more gritty marvel movies like captain america the winter soldier or black widow but the eternals has risen to my top 5 favorites it explores new ideas and challenges the audience which is exciting i cant wait to watch it again and i cant wait to see the eternals in their next movie
5,despite what the specialised critics are saying eternals is a beautiful journey through marvels universe origins chloé zhao brought to mcu her artistic style which bring to this massive franchise a new breezeeven though the picture has 10 main characters interacting in the screen they all work as one persona and we have the feeling they are all well explored in their individual complexities highlight to sprite and gilgamesh that present beautifully sensibility and depth
5,youve got to watch it for yourselfits an emotional rollercoasterreminding us of how beautiful and heartbreaking humanity can be at its worst and best absolutely captivating layers of character development and reveals unexpectedthe gods with all their powers are flawed beings toohumanity has great influence to change the outcome of our very existence we are powerful than we realize i so loved it i cant wait for eternal 2 ok seriously though was anyone wandering dane whitman i miss you jon snow lol was gonna go full superhero and go after sersi at any rate its an experience love all the characters its hard not to love them and everything they bring
5,spoilors up ahead this was an incredible movie even if u dont like super heros like us you still might like it i mean depending on ur personalitydruig barry keoghan and makkari lauren ridloff i wish they had showed there connection between the two more but it was great when you see it in theaters and or at home make sure you stay for the after credit seens i personally loved the character sprite lia mchugh she just seemed like such a great character obviously i also loved makkari lauren ridloff and i love how they included icarus flying into the sun i mean obviously it wasnt good but you get what i mean but overall i loved this movie so so much and the action scenes were just incredible
5,ahead of its time ive seen it twice in imax now and besides the 2 foreshadowing cameos i dont know why people still have questions everything is explained thoroughly and repeated neatly in some cases during the movie ten characters can be hard to introduce in one film but chloe zhao works her magic into the marvelverse so well here this was my big doubt going into the film for the first time as usual we see her accentuate the imperfections and inner turmoils of our protagonists and even our antagonists are filled with purpose and direction by the end of the second act as usual expect amazing visuals these characters are soaked in golden hour lighting and each deliver heavy but impressively not tiresome dialogue not to say the film doesnt supply a few chuckles the settings are mostly historic livedin locations that you can really feel the presence of green screen fills the obvious scenes with stellar designs like some type of hubble telescope fantasy history buffs will appreciate that they show ancient artifacts relative to each character during the credits two postcredits scene and i love how the second one worked into the film both of these scenes arent explained as to keep us jazzed for the future in true mcu fashion i feel that this film addressed every complaint ive ever heard about marvel movies not being real cinema one of my top 5 marvel films for sure take notes scorsese
5,what are the critics on about this is a great movie it may have been slow at the start but it is what is needed to set the foundation and the story and action picks up as the film progresses though all are new characters and we have just met them the first time they were able to give each one of them a storyline from which we the audience can come to care for these characters i was moved by what each eternal had to go through i believe the reason why the critics gave this movie such bad ratings is because there was so much expectation from the build up of the film as well as the many heavyweight stars included but seriously if the critics gave guardians of the galaxy a glowing review it is only because there was zero expectation from that movie and the decent storyline came out a pleasant surprise bring on eternals part 2
5,definitely not your usual mcu movie but no less worthy of praise this movie is in a league of its own im so intrigued with the world of the eternals some might say it was too draggy but i thought it was right for zhao to take her time unpacking heavier themes and introducing so many characters and besides im sure mcu fans are not unfamiliar with long runtimes and ensemble casts the worldbuilding was beautiful and so interesting and i only wish we could have got to know some characters better go in with an open mind and you will be rewarded beautiful miseenscene cinematography and awesome fight scenes
5,this is one of the best movies ive seen in a while it was long but engrossing all the way through funny without being cheesy or trying too hard and the plot took a few twists that kept me on the edge of my seat it definitely wasnt predictable if youre not already familiar with the source material which im not my favorite part was the characters each one was unique and made you either love them hate them or both at the same time its hard to have an ensemble movie introducing all the characters for the first time and have them all feel fully fleshed out but this movie does it
5,this movie was superb this movie uncovered the universe of marvel the characters were so awesome and enjoyable to watch the cgi was really well done as well especially the deviants they looked and acted like a threat and then the big bad torwards the end icarus was amazing especially the fights between the fastest speedster alive and icarus it reminded me of dragon ball super and z of how fast and impactful the fighting was the story paced very well not once did it feel overwhelming or slow as it was very astonishing and captivating even the moments where the characters would have building and bonding moments i have to say this was a well deserved movie and enjoyable 1010 again by marvel
4,going into this film i knew it had to tackle a lot of the bigger ideas of mcu lore celestials eternals ofc origins of their universe ext and given the levity of all characters involved i think chloe did a very great job of not just shining light on these characters individually more so together as a family dynamic that spanned thousands of years up to this point in the mcu for comics fan their us definitely clear inspiration from kirby and even some of the newer iterations but even the hardest of kirby fans know that to accept everything the eternals have to offer in one sitting is impossible haha each eternal had their role and personalities showed in a way that we understand their development over said thousands of years this movie doesnt follow the typical mcu formula but i would say it definitely shares its dna from beginning to end it almost felt like a phase 1 movie setting the foundations for these characters that a lot of people already are enjoying and in sure will pop up here and there in projects to come unlike shangchi this movie doesnt have an avenger pop up to make it feel all connected but this movie does something even nicer sets up prominent characters to come all the expositions is necessary but was not a drag if you enjoy following character development through said exposition very pleased with my initial viewing and im looking forward to watching it again
4,i saw eternals for the first time yesterday night and am happy to report that the poor critics reviews are not actually representative of the film itself eternals is a great time but probably a great time youd only want to have once because some scenes are just so unnecessarily long the cinematography and visuals are brilliant as expected from chloé zhao but sometimes theres just too much of it when the plot could be moving along the movie excels in doing many things its action sequences are top notch though few and far between the cgi is great the characters are all fleshed out and given enough time to be introduced some good gags and the story features some excellent twists and huge stakes the representation i dont care what anyone else says is also very well handled with a diverse cast first deaf mcu superhero and first gay superhero all of which is handled very organically what the movie gets wrong is just being too long too many conversations between characters that werent needed too many drawn out landscape shots or flashbacks but overall its a great worldbuilding film that adds a lot to the mcu its just not one that i see myself returning to as often as i would say shang chi or black widow good end credit scenes x2 710
4,eternals ever wonder about different groups of metahumans demigods etc who inhabit the mcu yet dont seem to impact on each other until its time for a new film complicating the timeline and canon never mind just sit back relax and enjoy the fun the eternals are sent to earth to protect humans against the deviants predatory monsters arriving in mesopotamia in 5000 bc they battle the deviants using killer eyebeams super strength etc the locals are a plucky bunch though and menace the eternals with spears so druig barry keoghan has to control their minds those minds and hearts are soon won with gifts throughout history the eternals battle the monsters we them in babylon complete with hanging gardens in 575 bc in gupta 400ad they have a sort of prime directive not to interfere in human conflicts and this especially causes problems for druig when he sees the conquistadors slaughtering aztecs in 1521 but they do nudge technological development along with inventions by phastos brian tyree henry im not saying its aliens but anyway after a 500 hiatus the deviants return so the eternals must assemble once more im always expecting ikaris richard madden to say see you jimmy in his scottish accent as he headbutts a monster thena angelina jolie forms weapons from cosmic energy but like a limerickian is likely to stab anyone due to her demented state mahd wyry there are ten eternals in total with numerous other characters a coupe of interesting plot twists add to the intrigue an action drama with a fine vein of humour directed and cowritten by chloé zhao 810
4,whilst the plentiful use of monologue and complex and at some times convoluted plot may dampen the experience for some the eternals is a testimony to future things to come in the mcu giving us the greatest look into the past that the mcu has had since guardians of the galaxy and also a double dose of what to look forward to in the future an extensive look into the history and origins or the universe and earth is ever present throughout the film perhaps too much for some people liking but for fans hoping for more theories and branches to the mcu perhaps not enough and perhaps opening more doors of opportunity and confusion than the mcu and its fans were ready for the action sequences speak for themselves beautifully crafted and choreographed emotionally charged at points and full of surprise and tension perhaps more than other mcu entries to date you may find yourself on the edge of your seat for some the action may not be frequent enough but it can only be agreed upon that when it is there it is brilliant plot holes do loom in the film but not to an extent that harshens the progression of the film however some unanswered questions and odd behaviour do complicate the plot from a viewers perspective but it is nothing that the film gets stuck in the mud over the visuals and cinematography live up to what you expect from the trailer with fabulous scenery and eye catching sets the eternals does not fade away from being extravagant the film does a sound job developing character and gives wonderful unique aspects to all of its large ensemble mixing comedy with tragedy and action with recount it is safe to say for those who enjoy the intricacies of a shared universe this film will be very satisfying it is safe to say that fans of the cosmic mcu will be pleased and it is safe to say that fans of the emotional and character side of the mcu will walk away with glee but for those who may find it all a bit too over the top or long or slow at times the eternals may feel slightly underwhelming marvel studios the eternals 8510
4,ill be honest youre getting deep into the marvel universe with this one and a lot will feel like its rushed because of how big these characters are and where the roots originate from so you have to understand with such big characters youre goin to get a big climatic feel it didnt matter to me that the cast was diversed i thought the actors alone worked well together my friend evan who i went to see eternals with would keep telling me how proud he was of the gilgamesh character a strong asian american who he felt had no limits evan did end up crying when gilgamesh was killed by a deviant and quickly started to chant justice for gilgamesh so all in all some people will have this connection with the diverse cast me not so much but i can understand why someone would
4,i was pleasantly surprised by this film yes its long but it never felt dull to me there are a lot of characters with kinda silly names but they were all welldeveloped and likeable this isnt a fun superherosmash film its quite heavy in places pretty emotional and with more focus on character over plot but there was still humour throughout cool action pieces and i felt the whole thing tied together well as others have mentioned the task of introducing so many ideas and characters into an already bloated world was going to be a hard one but i think eternals does a pretty good job
4,wow i was surprised that i liked this movie the trailers and characters never sparked my attention before watching but i found myself enjoying most of the eternals throughout the movie like druig makkari kingo and gilgamesh my favorites there relationships felt real the cosmos aspect of the celestials was awesome and ikaris plot twist while i understand the hate worked for me it made sense as he was facing a moral dilemma between his family and his creator which was fascinating the only problems were that the third act was wonky deviants werent interesting enough and sersi thena and ajak werent intresting enough or needed more time dispite this it was a really good movie sure it was mid tier mcu but really good overall and better than a good amount of other movies so eternals gets a 75 out of 10
4,definitely not your average marvel film and i think thats why i like it its refreshing its not the same story line like the marvel movies that came before it it establishes the direction marvel is moving in its captivating dramatic funny and exciting its funny to me that people could hate on this movie so much whats worse is the only people who seem to have an issue with this movie is how they put it huge marvel fans who you think would be excited for the growth of their favorite franchise but alas theyd rather trash it for being different and inclusive which sounds similar to the way a lot of die hard fans felt about black panther when it first was released and just goes to show how toxic this fandom can be sorry for ranting but overall the movie is great definitely worth the watch
4,honestly i dont know why people think this film is badthis is a very well planned film with many new characters coming to the mcu including the long awaited celestials i recommend this film because it has a very good plot great music to fit each character and many surprising twists and cliff hangers that keeps the audience at the edge of their seats not to mention that this movie is set all across history which i find is one great technique used in this film the only problem i have with this movie is that it is a long movie so if you have a lot of time on your hands definitely watch this film it is worth it
4,i love movies and have always enjoyed marvel movies i couldnt wait to see eternals opening day majority of the reason im a huge angelina jolie fan the movie was beautiful and mesmerizing to the eyes the special effects were amazing i read a few not so favorable reviews and am so happy that did not deter me the director cloe zhao did a great job with the diverse cast it was refreshing to see the different aspects and backgrounds of these super beings the post credit scene with harry styles was icing on the cake cannot wait for eternals 2
3,the movie was visually stunning and it isnt your typical marvel movie it was not my cup of tea because i wish they did a better job introducing the characters and establishing relationships i didnt feel connected to most of them and most of them barely had lines i did love druig though very confident and lively character
3,still processing it honestly if i had to use a word to describe it it would be meh i personally found the first half of the movie quite boring really heavy and slow the characters are not really convincing and the story isnt developed linearly the constant flash backs give a feeling of confusion then it abruptly changes the pace and the story becomes more interesting they probably remembered they were shooting a marvel movie so they got back on track neither the worse nor the best one
3,this movie has a lot of heavy hitter stars even stars burn out and its whats happening to salma and angelina the creativeness of the movie is amazing great cast ikarus character felt like dcs superman it was a brilliant movie just not marvel material it was a bad introduction of the eternals to the marvel universe
3,i found this movie to be the most boring marvel movie i felt the cast did amazing with the material they had i think marvel went against the formula that has worked for all marvel movies the writing was just boring in my opinion the action lacked the soundtrack was nothing to rave about but the thing i missed was the one comic relief character i think kumail nanjiani tried but the writing was just not there i wont say the movie was terrible because i stayed awake the whole time but it was a disappointment for a marvel movie i normally will watch marvel movies multiple times in the theater but sadly this one i feel is a one and done
3,i am a huge marvel fan and was thinking that this did not feel like your typical marvel movie where is the marvel humor and wonderful score of music ok movie but could of been so much better just didnt seem like i was watching a marvel movie marvel has always been good in brining comecon some very serious moments but here they were just too zero was entertaining
3,a good film in my opinion but i wish they focused more on details because the point of the eternals was to protect the humans from the deviants because the deviants were feeding on them meanwhile tiamut the celestial who was meant to emerge from earth needed the population too be big in order to feed so my point is when thanos snapped and for 5 years half the population blipped didnt it mean tiamut couldnt feed properly in order for the emergence to occur why didnt the eternals interfer since their main job was helping celestials emerge like what arishem told sersis about ajak that she has helped alot of celestials emerge over differnet planets meanwhile ajak too didnt interfer when earths population was cut in half and also when tiamut was going to emerge before sersis stopped him why didnt doctor strange interfere since doctor strange is the protector of earth for example in thor ragnarok when thor came to earth with loki doctor strange caught loki in a time loop and told thor he protects earth from all threats and loki is considered one so tiamut emerging wouldve been the end of all life on earth and earth it self but doctor strange didnt make an appearance in eternals or any of the sorcerers like wong who apprently is sorcerer supreme since doctor strangle blipped for 5 years wong became sorcerer supreme and his duty is protecting earth i get that the other avengers are in space like thor and the guardians of the galaxy and nick fury has been off planet for a while now but doctor strange is still on earth post spiderman no way home
3,overall it was a very original movie for the mcu that gives some important background points it had a lot of irrelevant scenes that felt like they were trying a little too hard they also should have incorporated more of the mcu maybe some clips of them watching the snap occur or something kind of a let down as the cosmic world of the mcu has so much potential
3,i love marvel this movie however felt almost like it was a marvel knock off movie it just felt a bit empty it was hard to connect to the characters i barely cared about what happened to them the script felt bland and almost random at times it had some cool fighting scenes and an overall good intention hence 3 stars for me i would not recommend but i didnt hate it completely
3,it was ok the story line was meh i think some atheists undertones for sure two people barely with clothes on kissing and rolling in the dirt two black guys kissingjust unnecessary stuff from marvel in my opinion the story line was ok but kinda of opposite of the title because the eternals kept dying like wth should be called mortals lol love all the rest
3,was okay better than i expected for the most part however i did expect a bit more like more of a physical tie in to other mcu characters of people we know of felt rushed and fast paced in the middle of the film but definitely got better towards the end very nice film
2,my family and i gave this film a halfhour of our lives then turned to something else the movie may have gotten better but the first 30 minutes were so dull boring and pointless we had no intention of spending another 2 hours watching the opening action scenes in which various nameless protagonists were fighting generic cgi monsters was poorly executed watching charectors weve never heard of or seen before fight generic cgi monsters by using lasers and random powers is not intriguing or even interesting you dont care if they win or loose because you dont even know who or what any of them are when fans got behind the first marvel movies the charectors in those movies had personality unique drive and actual story arc the charectors in this film seem to all be the same charector being portrayed by different actors and actresses angelina jolie is playing her usual self when she plays the hero and as a result her charector seemed to be fairly 2 dimensional overall its a bad idea to introduce so many charectors at the same exact moment in a film the writing was weak and the director im sure was doing nothing more than being ran by the producers and the actors themselves these charectors may be fine in supporting roles down the line but as stars of a stand alone film this just didnt work for me
2,three star at best but i as a die hard marvel fan give it a 2 let me tell you why the story starts of like a trailer instead of a movie and has 2 not one superhero line up scenes where they stand in a vshaped position like why its so cringy then we move on with a narration to bring the scene into present day the earth is preparing for the emergence and they start gathering all the superheroes because they split up during the 7000 years 2 hours and 10 mins just went to them regathering that was so unnecessary they did that and didnt even develop the characters like the only ones who had personality was kingo and karun the rest were very boring and had no personality they all had the same the last fight scene with the evolved deviant was such a waste they could done so much with the deviant and let me tell you this was most definitely not a smart choice on marvels hand to make a different type of movie like this at most the length of this movie could have been 1 hour and 30 mins the rest would of been cut on the cutting board ive shangchi the day before it was wonderful they had character development plot and emotions but in this movie there was none of that instead just watch dune it is on the top ten movies ive ever watched or watch shangchi
2,you people who are giving it a five star and absolutely love the film know nothing about cinema the story and dialogue was so bad marvel tries to push comedy way too much all for it to be foul comedy the only thing i will give them are the visuals these studios are hiring weak writers because they know people that dont even know about film are gonna watch the movie and love it just because its marvel marvel is truly going down and you can really tell theyre doing it all for the money and not for the fans
2,i believe this one of the weakest marvel movies thus far story has more plot holes then swiss cheese they explain why they cant intervene and why they did not help when thanos attacked but intervene throughout the film to many cliché movie subplots and in places too forced to ensure all boxes are checked this is not a bad movie but it is just not a good one either does not fit in the marvel universe like every other movie has please watch for yourself as all things are personal perspective and enjoyment comes to those who search for it in film
2,i read this film was not great but i watched it anyway and was extremely disappointed it was very flat some of the dialogue was terrible the overall feel was lacking something the movie had some great actors in it so i was surprised i love most of the marvel movies which seem to improve with each movie but this one was a massive step backwards for me i usually dont look at my watch during a movie but this one had me several times endgame was longer but i was entertained for the whe movie hopefully the sequel if there is one will be much better
2,decent enough marvel filler raises then lightly steps over some pertinent questions where were you during the thanos situation we were told not to interfere in human conflict sooo there werent a bunch of aliens threatening half of all existence just humans gotcha proffers some odd internal character logic and motivations and paints a generally generic plot and picture however and spoiler somebodys about to be mad but im tired of black characters being used for diversity bingo the one black character and hes gay why is it always us why are we the default its like hey whats the fastest easiest cheapest way to tick all the representation boxes we know get a black character and make them gay see everybodys happy
2,a disappointing combination of wooden acting poor casting slow story telling and a complete lack of classic heart moments to connect the audience with the characters resulted in a wholly underwhelming and disappointing film this was always going to happen when you try and whizz through 7000 years of stories and 10 main characters and would have been much better suited to a wandering disney series where each characters motivation and story could have been explored properly
2,i watched this on my 45 inch tv on disney i was really looking forward to watching it but i struggled at times to see what was going on as it was so dark i could early see faces of the characters for at least half of the movie it was clearly made for the big screen in a very dark room i suggest watching at night with the lights out some of the characters were really good but i found a few of them rather bland and irritating i dont know at what point harry styles was in it as i missed him completely maybe part of the really dark scenes i will try and watch it again this evening with the lights out to see if there is any difference its such a shame that so many new things a filmed so dark you cant even see actors faces these days maybe producers could consider this that moviesseries are mostly watched on a smaller screen
2,the movie was ok at best i love super hero movies and mcu has made some amazing movies this movie in particular feels like it is lacking something and has a lot going on at the same time i personally think that some of the scenes could totally be avoided and the plot would have still made sense the sex scene at the front half of the movie i felt was overemphasized they could have just implied that and there were too many exposition dump the person i went to see the movie dozed off quite a few times and they like mcu movies all in all they could have made the movie a lot better hope the second one will live up to the hype
